"Fmeasure","Rand_index","Mod_Vpc","Vpe","int","param"
0.581517655897821,0.0343413099832609,0.363166866944632,0.479003923365815,85,1.1
0.479233226837061,0.0343413099832609,0.363166888414504,0.479003960650222,86,1.1
0.479233226837061,0.0343413099832609,0.363166779260363,0.479003965103217,87,1.1
0.479233226837061,0.0343413099832609,0.363164144240942,0.479005333293538,88,1.1
0.581517655897821,0.0343413099832609,0.363159945412169,0.479007553065635,89,1.1
0.479233226837061,0.0343413099832609,0.363166018556624,0.479004345986457,90,1.1
0.581517655897821,0.0343413099832609,0.36316388639818,0.479005438257941,91,1.1
0.479233226837061,0.0343413099832609,0.363134241712618,0.479021784097163,92,1.1
0.581517655897821,0.0343413099832609,0.363126059747988,0.479026791376495,93,1.1
0.479233226837061,0.0343413099832609,0.363166634924647,0.479004093027852,94,1.1
0.581517655897821,0.0343413099832609,0.363164807283436,0.479005280633592,95,1.1
0.581517655897821,0.0343413099832609,0.36316652767684,0.479004218012004,96,1.1
0.581517655897821,0.0343413099832609,0.363164483920113,0.479005212445721,97,1.1
0.581517655897821,0.0343413099832609,0.363166243668485,0.479004236752566,98,1.1
0.581517655897821,0.0343413099832609,0.363163501117096,0.479005640748641,99,1.1
0.581517655897821,0.0343413099832609,0.363161274057577,0.479006832906993,100,1.1
0.443174603174603,0.0764898236563167,2.22044604925031e-16,0.693147180559945,1,1.6
0.408032128514056,0.00380147581836649,2.22044604925031e-16,0.693147180559945,2,1.6
0.554290053151101,0.0197075296245611,0,0.693147180559947,3,1.6
0.400543109300747,0.0817921596171299,0,0.693147180559947,4,1.6
0.595862068965517,0.0205439117356551,4.44089209850063e-16,0.693147180559946,5,1.6
0.354148845166809,0.00750523222288449,2.22044604925031e-16,0.693147180559947,6,1.6
0.505109489051095,-0.000734448323033907,0,0.693147180559947,7,1.6
0.622141997593261,0.00531342831612164,2.22044604925031e-16,0.693147180559945,8,1.6
0.633794347564642,0.0107635988255897,0,0.693147180559947,9,1.6
0.370245139475909,0.00496463974166783,2.22044604925031e-16,0.693147180559947,10,1.6
0.62289156626506,0.00583668023228104,4.44089209850063e-16,0.693147180559946,11,1.6
0.624906785980612,0.070231768822131,2.22044604925031e-16,0.693147180559946,12,1.6
0.623655913978495,0.00469878502273691,0,0.693147180559947,13,1.6
0.650573325286663,0.0225763677401159,0,0.693147180559947,14,1.6
0.630071599045346,0.00727419741954385,0,0.693147180559947,15,1.6
0.407166123778502,0.00184327122553451,2.22044604925031e-16,0.693147180559947,16,1.6
0.394480519480519,0.00579481702594086,2.22044604925031e-16,0.693147180559946,17,1.6
0.393176279447604,0.00604183255325782,2.22044604925031e-16,0.693147180559946,18,1.6
0.374161073825503,0.00533291408279985,2.22044604925031e-16,0.693147180559947,19,1.6
0.587052168447517,0.000565311768713594,0,0.693147180559947,20,1.6
0.597796143250689,0.0214027280821466,2.22044604925031e-16,0.693147180559945,21,1.6
0.452474469756481,-0.00121697144707451,2.22044604925031e-16,0.693147180559947,22,1.6
0.44007858546169,0.0598697678429607,2.22044604925031e-16,0.693147180559946,23,1.6
0.635435435435435,0.0114068115775487,2.22044604925031e-16,0.693147180559946,24,1.6
0.608422375864236,0.00722033769667064,0,0.693147180559947,25,1.6
0.441045251752709,0.0765235969764901,2.22044604925031e-16,0.693147180559945,26,1.6
0.559900682805711,-0.00024895903018945,0,0.693147180559947,27,1.6
0.450788880540947,0.0032499740286296,2.22044604925031e-16,0.693147180559946,28,1.6
0.58988421694089,-0.00127789298504699,2.22044604925031e-16,0.693147180559945,29,1.6
0.422597212032282,0.0207976204967586,0,0.693147180559947,30,1.6
0.4352,-0.000834337128336889,2.22044604925031e-16,0.693147180559946,31,1.6
0.399353274050121,0.00509980548852963,2.22044604925031e-16,0.693147180559947,32,1.6
0.476264591439689,-0.00101499796772573,2.22044604925031e-16,0.693147180559947,33,1.6
0.623188405797102,0.00639717487677379,2.22044604925031e-16,0.693147180559945,34,1.6
0.630565583634176,0.00918801216411291,2.22044604925031e-16,0.693147180559946,35,1.6
0.521522145976294,0.0126482001599595,2.22044604925031e-16,0.693147180559947,36,1.6
0.436187399030695,-0.00149982752233711,2.22044604925031e-16,0.693147180559947,37,1.6
0.457798784604997,0.0283626593538068,2.22044604925031e-16,0.693147180559946,38,1.6
0.442675159235669,-0.00121094610008328,2.22044604925031e-16,0.693147180559945,39,1.6
0.399353274050121,0.00509980548852963,2.22044604925031e-16,0.693147180559946,40,1.6
0.455019556714472,0.0469520451982024,0,0.693147180559947,41,1.6
0.410179640718563,0.0211014326802365,0,0.693147180559947,42,1.6
0.458622867972205,0.0610395116803741,2.22044604925031e-16,0.693147180559945,43,1.6
0.62605548854041,0.00746669249144555,2.22044604925031e-16,0.693147180559946,44,1.6
0.617896009673519,0.00444195955735948,2.22044604925031e-16,0.693147180559946,45,1.6
0.636904761904762,0.0102528853789169,2.22044604925031e-16,0.693147180559946,46,1.6
0.364696086594505,0.0104037530721966,0,0.693147180559947,47,1.6
0.551617873651772,0.0217384622425782,0,0.693147180559947,48,1.6
0.388302193338749,0.00767687377970836,2.22044604925031e-16,0.693147180559947,49,1.6
0.620398310199155,0.0051203595672844,2.22044604925031e-16,0.693147180559946,50,1.6
0.378600823045267,0.00808028612510713,2.22044604925031e-16,0.693147180559947,51,1.6
0.575780654988576,0.0342336475736407,2.22044604925031e-16,0.693147180559945,52,1.6
0.567255956956188,0.0309363410938921,0,0.693147180559947,53,1.6
0.570532915360502,-0.00125039259248162,0,0.693147180559947,54,1.6
0.510025062656642,0.0183485671941594,2.22044604925031e-16,0.693147180559946,55,1.6
0.414500683994528,0.06073027753651,0,0.693147180559947,56,1.6
0.406752411575563,0.00401075774549764,2.22044604925031e-16,0.693147180559946,57,1.6
0.374789915966387,0.00480507620301195,2.22044604925031e-16,0.693147180559947,58,1.6
0.624019312009656,0.00665308223611838,2.22044604925031e-16,0.693147180559945,59,1.6
0.44040404040404,0.0439564815243198,2.22044604925031e-16,0.693147180559946,60,1.6
0.630434782608696,0.00987131062895291,2.22044604925031e-16,0.693147180559946,61,1.6
0.63905325443787,0.0101374601355023,2.22044604925031e-16,0.693147180559946,62,1.6
0.587141750580945,0.0484819844965524,2.22044604925031e-16,0.693147180559947,63,1.6
0.447817836812144,0.0732377521755357,2.22044604925031e-16,0.693147180559945,64,1.6
0.622141997593261,0.00531342831612164,2.22044604925031e-16,0.693147180559946,65,1.6
0.461021505376344,0.0278549673431285,2.22044604925031e-16,0.693147180559946,66,1.6
0.411276948590381,-0.00093625701800955,2.22044604925031e-16,0.693147180559947,67,1.6
0.397415185783522,0.00585731710435636,2.22044604925031e-16,0.693147180559947,68,1.6
0.60459492140266,0.000414428312667648,2.22044604925031e-16,0.693147180559946,69,1.6
0.610640870616687,0.00198967837665917,2.22044604925031e-16,0.693147180559945,70,1.6
0.617059891107078,0.00422425227228672,2.22044604925031e-16,0.693147180559945,71,1.6
0.451327433628319,0.069306551772714,2.22044604925031e-16,0.693147180559945,72,1.6
0.384991843393149,0.00791072086294775,2.22044604925031e-16,0.693147180559946,73,1.6
0.598944591029024,0.0121044177694394,2.22044604925031e-16,0.693147180559945,74,1.6
0.620108368452739,0.00460218794521085,2.22044604925031e-16,0.693147180559946,75,1.6
0.598765432098765,0.0573417139201875,0,0.693147180559947,76,1.6
0.415498763396538,-0.000954116666344619,2.22044604925031e-16,0.693147180559947,77,1.6
0.613897280966767,0.00292682961394975,2.22044604925031e-16,0.693147180559946,78,1.6
0.485329103885805,0.00133223280592411,2.22044604925031e-16,0.693147180559945,79,1.6
0.607487922705314,0.000973095283298071,2.22044604925031e-16,0.693147180559946,80,1.6
0.621148036253776,0.00563458425430283,2.22044604925031e-16,0.693147180559946,81,1.6
0.629940119760479,0.00791072086294775,2.22044604925031e-16,0.693147180559946,82,1.6
0.484177215189873,0.000906242573667724,2.22044604925031e-16,0.693147180559947,83,1.6
0.435119431891543,0.0750078147008891,2.22044604925031e-16,0.693147180559946,84,1.6
0.472640761300555,-0.00064285321418152,2.22044604925031e-16,0.693147180559945,85,1.6
0.602905569007264,0.000170630979006389,2.22044604925031e-16,0.693147180559945,86,1.6
0.628297362110312,0.00736171331349654,2.22044604925031e-16,0.693147180559946,87,1.6
0.448253968253968,0.0701248225676184,2.22044604925031e-16,0.693147180559945,88,1.6
0.430072756669361,-0.00104824245389672,2.22044604925031e-16,0.693147180559946,89,1.6
0.364696086594505,0.0104037530721966,2.22044604925031e-16,0.693147180559945,90,1.6
0.58988421694089,-0.00127789298504699,2.22044604925031e-16,0.693147180559946,91,1.6
0.448611111111111,0.0240809644252942,2.22044604925031e-16,0.693147180559946,92,1.6
0.54657428791378,0.0187520383121125,2.22044604925031e-16,0.693147180559946,93,1.6
0.625450180072029,0.00629306242323392,2.22044604925031e-16,0.693147180559945,94,1.6
0.429725363489499,-0.000954853846285746,2.22044604925031e-16,0.693147180559946,95,1.6
0.418679549114332,0.000993439146999666,2.22044604925031e-16,0.693147180559946,96,1.6
0.603198781416603,0.0567505734232967,2.22044604925031e-16,0.693147180559946,97,1.6
0.624715693707354,0.0764782021577018,2.22044604925031e-16,0.693147180559945,98,1.6
0.43974358974359,0.0741526162491705,2.22044604925031e-16,0.693147180559945,99,1.6
0.474522292993631,-0.000189302277532179,2.22044604925031e-16,0.693147180559947,100,1.6
0.375221238938053,-0.0023606598096112,0,0.693147180559947,1,2
0.447986577181208,-0.000664958519840936,0,0.693147180559947,2,2
0.323720930232558,-0.000566401841706258,0,0.693147180559947,3,2
0.259615384615385,0.0102357455792918,0,0.693147180559947,4,2
0.333028362305581,0.000115083376742035,0,0.693147180559947,5,2
0.269449715370019,0.0105098187801416,0,0.693147180559947,6,2
0.316279069767442,0.00096992736364232,0,0.693147180559947,7,2
0.383636363636364,-0.00357079422205208,0,0.693147180559947,8,2
0.297872340425532,0.00732632105220522,0,0.693147180559947,9,2
0.265267175572519,0.0103935490476451,0,0.693147180559947,10,2
0.3731728288908,0.00121781149545427,0,0.693147180559947,11,2
0.236514522821577,-0.00116667607025915,0,0.693147180559947,12,2
0.496240601503759,0.0123998490998151,0,0.693147180559947,13,2
0.287878787878788,0.00478487922414501,0,0.693147180559947,14,2
NA,0,0,0.693147180559947,15,2
0.379746835443038,-0.0036049126319543,0,0.693147180559947,16,2
0.322701688555347,-0.00155568514003571,0,0.693147180559947,17,2
0.353777777777778,0.000291253222060593,0,0.693147180559947,18,2
0.325411334552102,0.00195632389007186,0,0.693147180559947,19,2
0.578199052132701,0.0076986020791003,0,0.693147180559947,20,2
0.340715502555366,0.0139278401826206,0,0.693147180559947,21,2
0.301470588235294,0.00776442248627179,0,0.693147180559947,22,2
0.145664739884393,-0.00312417228097211,0,0.693147180559947,23,2
0.373970345963756,0.00959138363036271,0,0.693147180559947,24,2
NA,0,0,0.693147180559947,25,2
NA,0,0,0.693147180559947,26,2
0.442700156985871,-0.000240103984832568,0,0.693147180559947,27,2
NA,0,0,0.693147180559947,28,2
NA,0,0,0.693147180559947,29,2
0.47914963205233,0.00314490528371105,0,0.693147180559947,30,2
0.470682730923695,-0.000183360851401387,0,0.693147180559947,31,2
0.471615720524018,0.00254724092587002,0,0.693147180559947,32,2
0.32258064516129,0.0146953689451295,0,0.693147180559947,33,2
0.351648351648352,0.0402444876032008,0,0.693147180559947,34,2
NA,0,0,0.693147180559947,35,2
NA,0,0,0.693147180559947,36,2
0.388737511353315,-0.0033296628673396,0,0.693147180559947,37,2
0.305990783410138,0.0056057069111808,0,0.693147180559947,38,2
0.442708333333333,0.00124605353244597,0,0.693147180559947,39,2
0.353680430879713,-0.00100621617668928,0,0.693147180559947,40,2
0.311688311688312,0.022482213949465,0,0.693147180559947,41,2
0.439063761097659,-0.00162362017558513,2.22044604925031e-16,0.693147180559945,42,2
0.357142857142857,0.00282419513305779,0,0.693147180559947,43,2
0.509704641350211,0.0210600998871767,0,0.693147180559947,44,2
NA,0,0,0.693147180559947,45,2
0.375344986200552,-0.00383077753404088,0,0.693147180559947,46,2
0.345004269854825,0.0113673219053399,0,0.693147180559947,47,2
0.370165745856354,-0.00394466740262507,0,0.693147180559947,48,2
0.360888888888889,-0.000970868011196053,0,0.693147180559947,49,2
NA,0,0,0.693147180559947,50,2
0.564309764309764,0.0024798898750594,0,0.693147180559947,51,2
0.474631751227496,0.00214378254557797,0,0.693147180559947,52,2
0.573611111111111,0.0103012424827753,0,0.693147180559947,53,2
0.508982035928144,0.000884975236806276,0,0.693147180559947,54,2
0.384685505925251,-0.00350107629990825,0,0.693147180559947,55,2
0.370112945264987,0.000347058278272624,0,0.693147180559947,56,2
0.317008014247551,0.0106636437802114,0,0.693147180559947,57,2
0.419327006039689,-0.00241850479579262,0,0.693147180559947,58,2
0.521551724137931,5.259546619588e-05,0,0.693147180559947,59,2
0.513428120063191,0.00889231381836451,0,0.693147180559947,60,2
0.603543066585217,0.00131376594522565,2.22044604925031e-16,0.693147180559947,61,2
0.383211678832117,-0.00356325390609173,0,0.693147180559947,62,2
0.499325236167341,0.0059195001908888,0,0.693147180559947,63,2
0.421955403087479,-0.00237314210198688,0,0.693147180559947,64,2
0.350352112676056,0.00264384470253083,0,0.693147180559947,65,2
0.300184162062615,0.00772910779973103,0,0.693147180559947,66,2
0.281280310378274,0.00144573271681785,0,0.693147180559947,67,2
0.383287920072661,-0.00358559962170123,0,0.693147180559947,68,2
0.308712121212121,-0.000380744901364532,0,0.693147180559947,69,2
NA,0,0,0.693147180559947,70,2
NA,0,0,0.693147180559947,71,2
0.452401746724891,0.00443580006073735,0,0.693147180559947,72,2
NA,0,0,0.693147180559947,73,2
NA,0,0,0.693147180559947,74,2
0.308402585410896,0.00446060974257585,0,0.693147180559947,75,2
0.460456942003515,0.00796059200899499,0,0.693147180559947,76,2
0.550747442958301,0.0266527788674674,0,0.693147180559947,77,2
0.383636363636364,-0.00357079422205208,0,0.693147180559947,78,2
0.437116564417178,0.00367091186993533,0,0.693147180559947,79,2
0.574511126095752,0.00568176670461772,0,0.693147180559947,80,2
0.355205599300087,0.00253038561975593,0,0.693147180559947,81,2
0.302025782688766,0.00710616511714916,0,0.693147180559947,82,2
0.424599831508003,-0.00237941395113145,0,0.693147180559947,83,2
0.498124531132783,-0.000431458251882803,0,0.693147180559947,84,2
0.356469580119966,0.0063358515011115,0,0.693147180559947,85,2
NA,0,0,0.693147180559947,86,2
0.324770642201835,0.00145109438892802,0,0.693147180559947,87,2
0.375344986200552,-0.00383077753404088,0,0.693147180559947,88,2
0.352112676056338,0.00220899936283559,0,0.693147180559947,89,2
0.389348025711662,-0.00295891639364705,0,0.693147180559947,90,2
0.330895795246801,0.000702082138657773,0,0.693147180559947,91,2
0.254616132167153,0.00895640247417359,0,0.693147180559947,92,2
0.370786516853933,0.0187182000027784,0,0.693147180559947,93,2
0.507131537242472,0.00714528258924276,0,0.693147180559947,94,2
NA,0,0,0.693147180559947,95,2
0.476504534212696,0.00345797124821366,0,0.693147180559947,96,2
0.352617079889807,-0.00312957652341594,0,0.693147180559947,97,2
0.32780847145488,0.000176994456101534,0,0.693147180559947,98,2
0.503125,0.00390457612993244,0,0.693147180559947,99,2
0.318739054290718,0.0150117771148546,0,0.693147180559947,100,2
